canonical_id,subsystem,source_tracker,source_story_id,surface,route_or_trigger,feature,user_story,expected_behavior,code_evidence,canon_guardrails,test_method,story_status,latest_result,defects_or_issues,fix_status,retest_status,owner_or_access_note,next_action,updated_at
MARKETING-ML-051,Marketing site,docs/audit-artifacts/source-trackers/2026-06-27/marketing-landing-user-story-tracker.xlsx,ML-051,Accessibility,All pages,Skip link and main landmark,"As a keyboard user, I want to skip repetitive navigation and land on main content.",RootLayout renders a skip link to #main-content and wraps children in main id=main-content.,marketing/src/app/layout.tsx; marketing/src/app/globals.css,"Imported priority P0. Use POKROV public marketing canon: app-first identity, consumer-first UX, visible VPN wording only on genuine SEO/search-intent surfaces, no hidden/cloaked/stuffed copy, no unsupported best/store/stable/signing/RU-readiness/payment-maturity claims, and install/checkout links must match outside-store beta evidence.",Browser accessibility Direct refs: tests/test_marketing_story_contracts.py; tests/test_marketing_release_readiness.py; tests/test_public_copy_guardrails.py; tests/test_frontend_text_integrity.py; tests/test_ui_visual_smoke.py.,Retest passed,Pass in first browser/source pass.,,No code fix required in this pass.,"Pass: post-fix build, responsive, browser, or source guardrail coverage remained green.",,Keep covered in regression suite,2026-06-27
MARKETING-ML-052,Marketing site,docs/audit-artifacts/source-trackers/2026-06-27/marketing-landing-user-story-tracker.xlsx,ML-052,Telemetry,All pages,Funnel tracker,"As the operator, I want page-view funnel tracking that does not block rendering.",RootLayout includes FunnelTracker in the body after main content; page rendering must still work if tracking fails.,marketing/src/app/layout.tsx; marketing/src/components/funnel-tracker.tsx,"Imported priority P2. Use POKROV public marketing canon: app-first identity, consumer-first UX, visible VPN wording only on genuine SEO/search-intent surfaces, no hidden/cloaked/stuffed copy, no unsupported best/store/stable/signing/RU-readiness/payment-maturity claims, and install/checkout links must match outside-store beta evidence.",Source + browser console Direct refs: tests/test_marketing_story_contracts.py; tests/test_marketing_release_readiness.py; tests/test_public_copy_guardrails.py; tests/test_frontend_text_integrity.py; tests/test_ui_visual_smoke.py.,Retest passed,Pass in first browser/source pass.,,No code fix required in this pass.,"Pass: post-fix build, responsive, browser, or source guardrail coverage remained green.",,Keep covered in regression suite,2026-06-27
MARKETING-ML-053,Marketing site,docs/audit-artifacts/source-trackers/2026-06-27/marketing-landing-user-story-tracker.xlsx,ML-053,Responsive,/ /mobile/ /devices/ /telegram/ /youtube/ /tiktok/ /vpn/,Responsive route smoke,"As a mobile, tablet, or desktop visitor, I want the landing pages to render without horizontal overflow or framework errors.","check-marketing-responsive validates core routes at mobile, tablet, and desktop for successful response, brand body text, primary CTA, no overlay, and no horizontal overflow.",marketing/scripts/check-marketing-responsive.mjs,"Imported priority P0. Use POKROV public marketing canon: app-first identity, consumer-first UX, visible VPN wording only on genuine SEO/search-intent surfaces, no hidden/cloaked/stuffed copy, no unsupported best/store/stable/signing/RU-readiness/payment-maturity claims, and install/checkout links must match outside-store beta evidence.",Automated browser smoke Direct refs: tests/test_marketing_story_contracts.py; tests/test_marketing_release_readiness.py; tests/test_public_copy_guardrails.py; tests/test_frontend_text_integrity.py; tests/test_ui_visual_smoke.py.,Retest passed,Pass in responsive smoke and browser checks.,,No code fix required in this pass.,Pass: npm run check:responsive passed after fix.,,Keep covered in regression suite,2026-06-27
MARKETING-ML-054,Marketing site,docs/audit-artifacts/source-trackers/2026-06-27/marketing-landing-user-story-tracker.xlsx,ML-054,Assets,All pages,Public preview and icon assets,"As a browser or social crawler, I want favicon, tab icon, apple icon, and OG/Twitter images to resolve.","Root metadata references existing files in marketing/public for icons, opengraph image, and twitter image.",marketing/src/app/layout.tsx; marketing/public,"Imported priority P1. Use POKROV public marketing canon: app-first identity, consumer-first UX, visible VPN wording only on genuine SEO/search-intent surfaces, no hidden/cloaked/stuffed copy, no unsupported best/store/stable/signing/RU-readiness/payment-maturity claims, and install/checkout links must match outside-store beta evidence.",Source + HTTP Direct refs: tests/test_marketing_story_contracts.py; tests/test_marketing_release_readiness.py; tests/test_public_copy_guardrails.py; tests/test_frontend_text_integrity.py; tests/test_ui_visual_smoke.py.,Retest passed,Pass in source/browser/link guardrails.,,No code fix required in this pass.,"Pass: SEO, link, public-copy, and browser machine-route checks passed after fix.",,Keep covered in regression suite,2026-06-27
MARKETING-ML-055,Marketing site,docs/audit-artifacts/source-trackers/2026-06-27/marketing-landing-user-story-tracker.xlsx,ML-055,Policy/copy,Public landing routes,Public copy guardrails,"As the owner, I want public landing copy to follow current POKROV wording and release-gate honesty.","Public copy avoids stale POKROV Network wording, hidden/cloaked stuffing, unsupported best/store/stable claims, direct connect acquisition CTAs, and keeps visible VPN usage limited to approved search-intent surfaces.",AGENTS.md; tests/test_public_copy_guardrails.py; tests/test_marketing_release_readiness.py; scripts/check-links.py,"Imported priority P0. Use POKROV public marketing canon: app-first identity, consumer-first UX, visible VPN wording only on genuine SEO/search-intent surfaces, no hidden/cloaked/stuffed copy, no unsupported best/store/stable/signing/RU-readiness/payment-maturity claims, and install/checkout links must match outside-store beta evidence.",Automated source guardrail Direct refs: tests/test_marketing_story_contracts.py; tests/test_marketing_release_readiness.py; tests/test_public_copy_guardrails.py; tests/test_frontend_text_integrity.py; tests/test_ui_visual_smoke.py.,Retest passed,Pass in source/browser/link guardrails.,,No code fix required in this pass.,"Pass: SEO, link, public-copy, and browser machine-route checks passed after fix.",,Keep covered in regression suite,2026-06-27
CLIENT_APP-US-001,POKROV client app,docs/audit-artifacts/source-trackers/2026-06-27/pokrov-client-user-story-tracker.xlsx,US-001,Onboarding,,First-launch choice,"As a new or returning user, I want the first screen to let me choose whether I am new or already have access.","The first-launch overlay shows POKROV VPN, offers only 'Я новый пользователь' and 'У меня уже есть доступ', explains the 5-day trial for new users, and blocks the main shell until a choice is completed or a restore succeeds.",packages/app_shell/lib/src/features/onboarding/onboarding_flow.dart; packages/app_shell/lib/src/shell/seed_shell.dart,"Use POKROV client canon: app-first and consumer-first; trial is 5 days; Telegram reward is +10 days; default core is sing-box with xray only as advanced fallback; do not imply store availability, stable 1.0.0, trusted Windows signing, raw Android physical-audit proof, payment production maturity, or RU-origin readiness without current owner/operator evidence.",Direct refs: POKROV-app/packages/app_shell/test/pokrov_seed_app_test.dart; POKROV-app/packages/app_shell/test/ui_copy_contract_test.dart. Imported tracker note: pokrov_seed_app_test.dart: first-launch choice/restore; ui_copy_contract_test.dart,Retest passed,Passed,,Not needed,Retest passed,,Keep covered in regression suite,2026-06-27
CLIENT_APP-US-002,POKROV client app,docs/audit-artifacts/source-trackers/2026-06-27/pokrov-client-user-story-tracker.xlsx,US-002,Onboarding,,New-user trial path,"As a new user, I want tapping 'Я новый пользователь' to open the app immediately and begin the app-first trial path.","The choice persists locally, the overlay closes, and the first connect attempt resolves a managed profile through start-trial/app-session bootstrap before staging runtime config.",packages/app_shell/lib/src/shell/seed_shell.dart; packages/app_shell/lib/app_first_runtime_bootstrap.dart,"Use POKROV client canon: app-first and consumer-first; trial is 5 days; Telegram reward is +10 days; default core is sing-box with xray only as advanced fallback; do not imply store availability, stable 1.0.0, trusted Windows signing, raw Android physical-audit proof, payment production maturity, or RU-origin readiness without current owner/operator evidence.",Direct refs: POKROV-app/packages/app_shell/test/pokrov_seed_app_test.dart; POKROV-app/packages/app_shell/test/app_first_runtime_bootstrap_test.dart. Imported tracker note: pokrov_seed_app_test.dart: first-launch persistence; app_first_runtime_bootstrap_test.dart: start trial and managed profile,Retest passed,Passed,,Not needed,Retest passed,,Keep covered in regression suite,2026-06-27
CLIENT_APP-US-003,POKROV client app,docs/audit-artifacts/source-trackers/2026-06-27/pokrov-client-user-story-tracker.xlsx,US-003,Onboarding,,Returning-user restore,"As a returning user, I want to enter a one-time access code so the app can restore my entitlement.","The restore screen accepts a non-empty activation code, calls the app-first redeem endpoint when available, updates access state on success, and returns to the app shell.",packages/app_shell/lib/src/features/onboarding/onboarding_flow.dart; packages/app_shell/lib/src/shell/seed_shell.dart; packages/app_shell/lib/app_first_runtime_bootstrap.dart,"Use POKROV client canon: app-first and consumer-first; trial is 5 days; Telegram reward is +10 days; default core is sing-box with xray only as advanced fallback; do not imply store availability, stable 1.0.0, trusted Windows signing, raw Android physical-audit proof, payment production maturity, or RU-origin readiness without current owner/operator evidence.",Direct refs: POKROV-app/packages/app_shell/test/pokrov_seed_app_test.dart; POKROV-app/packages/app_shell/test/app_first_runtime_bootstrap_test.dart. Imported tracker note: pokrov_seed_app_test.dart: restore flow; app_first_runtime_bootstrap_test.dart: redeem endpoint,Retest passed,Passed,,Not needed,Retest passed,,Keep covered in regression suite,2026-06-27
CLIENT_APP-US-004,POKROV client app,docs/audit-artifacts/source-trackers/2026-06-27/pokrov-client-user-story-tracker.xlsx,US-004,Onboarding,,Raw subscription link rejection,"As a returning user, I should not be able to paste a raw proxy or subscription link where an account restore code is required.","VLESS/VMess/Trojan/SS/WireGuard-style schemes, connect.pokrov.space subscription URLs, and config/subscription paths are rejected with a clear message that an activation code is needed.",packages/app_shell/lib/src/shell/seed_shell.dart,"Use POKROV client canon: app-first and consumer-first; trial is 5 days; Telegram reward is +10 days; default core is sing-box with xray only as advanced fallback; do not imply store availability, stable 1.0.0, trusted Windows signing, raw Android physical-audit proof, payment production maturity, or RU-origin readiness without current owner/operator evidence.",Direct refs: POKROV-app/packages/app_shell/test/pokrov_seed_app_test.dart. Imported tracker note: pokrov_seed_app_test.dart: restore rejects raw links,Retest passed,Passed,,Not needed,Retest passed,,Keep covered in regression suite,2026-06-27
CLIENT_APP-US-005,POKROV client app,docs/audit-artifacts/source-trackers/2026-06-27/pokrov-client-user-story-tracker.xlsx,US-005,Onboarding,,Restore helper handoffs,"As a returning user who needs a code, I want safe shortcuts to Telegram or the cabinet from the restore screen.","Telegram opens through a safe tg://resolve or t.me fallback, cabinet opens through a cabinet handoff when possible, and failed launches show a non-fatal snackbar.",packages/app_shell/lib/src/features/onboarding/onboarding_flow.dart; packages/app_shell/lib/src/shell/seed_shell.dart,"Use POKROV client canon: app-first and consumer-first; trial is 5 days; Telegram reward is +10 days; default core is sing-box with xray only as advanced fallback; do not imply store availability, stable 1.0.0, trusted Windows signing, raw Android physical-audit proof, payment production maturity, or RU-origin readiness without current owner/operator evidence.",Direct refs: POKROV-app/packages/app_shell/test/pokrov_seed_app_test.dart. Imported tracker note: pokrov_seed_app_test.dart: first-launch helper actions; safe handoff tests,Retest passed,Passed,,Not needed,Retest passed,,Keep covered in regression suite,2026-06-27
